Year,Month,Day,NorESM1-M
2008,3,13,69.87
2008,3,14,145.76
2008,3,15,297.51
2008,3,16,351.78
2008,3,17,309.03
2008,3,18,189.54
2008,3,19,163.06
2008,3,20,167.74
2008,3,21,241.20
2008,3,22,257.85
2008,3,23,321.55
2008,3,24,379.58
2008,3,25,324.06
2008,3,26,244.58
2008,3,27,253.65
2008,3,28,205.33
2008,3,29,146.74
2008,3,30,139.97
2008,3,31,123.65
2008,4,1,95.09
2008,4,2,259.33
2008,4,3,304.73
2008,4,4,224.15
2008,4,5,136.03
2008,4,6,98.61
2008,4,7,89.86
2008,4,8,86.35
2008,4,9,80.61
2008,4,10,71.68
2008,4,11,188.95
2008,4,12,166.35
2008,4,13,115.70
2008,4,14,104.75
2008,4,15,97.98
2008,4,16,96.06
2008,4,17,96.90
2008,4,18,94.83
2008,4,19,86.16
2008,4,20,73.92
2008,4,21,67.30
2008,4,22,65.37
2008,4,23,62.61
2008,4,24,59.95
2008,4,25,58.11
2008,4,26,56.79
2008,4,27,55.63
2008,4,28,54.65
2008,4,29,53.71
2008,4,30,52.82
2008,5,1,51.99
2008,5,2,56.61
2008,5,3,115.64
2008,5,4,97.00
2008,5,5,131.72
2008,5,6,240.09
2008,5,7,175.45
2008,5,8,93.43
2008,5,9,65.15
2008,5,10,56.13
2008,5,11,53.06
2008,5,12,51.60
2008,5,13,50.45
2008,5,14,49.60
2008,5,15,48.79
2008,5,16,47.94
2008,5,17,47.11
2008,5,18,46.27
2008,5,19,45.50
2008,5,20,45.26
2008,5,21,44.55
2008,5,22,43.65
2008,5,23,42.74
2008,5,24,41.93
2008,5,25,41.20
2008,5,26,40.56
2008,5,27,39.91
2008,5,28,39.24
2008,5,29,38.58
2008,5,30,37.93
2008,5,31,37.32
2008,6,1,36.67
2008,6,2,36.04
2008,6,3,35.41
2008,6,4,34.81
2008,6,5,46.72
2008,6,6,42.34
2008,6,7,37.10
2008,6,8,34.23
2008,6,9,32.83
2008,6,10,32.01
2008,6,11,31.78
2008,6,12,109.06
2008,6,13,90.91
2008,6,14,76.51
2008,6,15,49.58
2008,6,16,37.67
2008,6,17,33.06
2008,6,18,31.22
2008,6,19,30.26
2008,6,20,29.72
2008,6,21,29.31
2008,6,22,28.89
2008,6,23,28.46
2008,6,24,27.99
2008,6,25,27.50
2008,6,26,27.00
2008,6,27,26.53
2008,6,28,26.08
2008,6,29,25.61
2008,6,30,25.18
2008,7,1,24.81
2008,7,2,24.39
2008,7,3,23.92
2008,7,4,25.55
2008,7,5,124.14
2008,7,6,69.58
2008,7,7,38.13
2008,7,8,42.39
2008,7,9,89.85
2008,7,10,65.79
2008,7,11,38.36
2008,7,12,28.92
2008,7,13,67.07
2008,7,14,165.90
2008,7,15,100.28
2008,7,16,51.65
2008,7,17,34.43
2008,7,18,28.94
2008,7,19,27.13
2008,7,20,26.35
2008,7,21,25.80
2008,7,22,25.34
2008,7,23,24.89
2008,7,24,24.47
2008,7,25,24.04
2008,7,26,23.55
2008,7,27,23.14
2008,7,28,22.81
2008,7,29,22.47
2008,7,30,22.11
2008,7,31,21.76
2008,8,1,21.36
2008,8,2,20.96
2008,8,3,20.56
2008,8,4,20.20
2008,8,5,19.85
2008,8,6,19.54
2008,8,7,19.23
2008,8,8,18.89
2008,8,9,18.54
2008,8,10,18.19
2008,8,11,17.93
2008,8,12,17.68
2008,8,13,17.39
2008,8,14,17.09
2008,8,15,16.79
2008,8,16,16.52
2008,8,17,16.24
2008,8,18,15.94
2008,8,19,15.60
2008,8,20,15.40
2008,8,21,15.18
2008,8,22,14.91
2008,8,23,14.57
2008,8,24,14.29
2008,8,25,14.08
2008,8,26,13.84
2008,8,27,13.62
2008,8,28,13.43
2008,8,29,13.24
2008,8,30,13.00
2008,8,31,12.72
2008,9,1,12.48
2008,9,2,12.30
2008,9,3,12.13
2008,9,4,11.91
2008,9,5,11.76
2008,9,6,11.61
2008,9,7,11.40
2008,9,8,11.17
2008,9,9,11.01
2008,9,10,10.82
2008,9,11,10.61
2008,9,12,10.43
2008,9,13,10.28
2008,9,14,10.10
2008,9,15,9.88
2008,9,16,9.72
2008,9,17,9.57
2008,9,18,9.41
2008,9,19,9.26
2008,9,20,9.14
2008,9,21,8.95
2008,9,22,8.77
2008,9,23,8.60
2008,9,24,8.48
2008,9,25,13.21
2008,9,26,27.18
2008,9,27,31.32
2008,9,28,47.39
2008,9,29,36.94
2008,9,30,22.88
2008,10,1,14.64
2008,10,2,11.13
2008,10,3,9.80
2008,10,4,9.29
2008,10,5,9.00
2008,10,6,8.82
2008,10,7,8.67
2008,10,8,8.52
2008,10,9,8.38
2008,10,10,8.26
2008,10,11,8.12
2008,10,12,8.04
2008,10,13,7.88
2008,10,14,7.75
2008,10,15,7.64
2008,10,16,7.52
2008,10,17,7.40
2008,10,18,7.29
2008,10,19,7.17
2008,10,20,7.04
2008,10,21,6.91
2008,10,22,6.79
2008,10,23,6.87
2008,10,24,6.71
2008,10,25,6.52
2008,10,26,6.36
2008,10,27,35.63
2008,10,28,155.81
2008,10,29,182.07
2008,10,30,172.89
2008,10,31,85.77
2008,11,1,40.28
2008,11,2,22.89
2008,11,3,17.12
2008,11,4,15.41
2008,11,5,14.83
2008,11,6,16.34
2008,11,7,74.94
2008,11,8,40.85
2008,11,9,23.89
2008,11,10,17.47
2008,11,11,15.31
2008,11,12,14.97
2008,11,13,23.50
2008,11,14,19.05
2008,11,15,16.36
2008,11,16,17.95
2008,11,17,15.54
2008,11,18,14.07
2008,11,19,13.37
2008,11,20,13.01
2008,11,21,12.76
2008,11,22,12.54
2008,11,23,12.32
2008,11,24,12.11
2008,11,25,11.92
2008,11,26,11.72
2008,11,27,60.96
2008,11,28,53.74
2008,11,29,35.48
2008,11,30,21.22
2008,12,1,15.25
2008,12,2,13.22
2008,12,3,12.50
2008,12,4,12.16
2008,12,5,11.92
2008,12,6,11.72
2008,12,7,11.52
2008,12,8,11.33
2008,12,9,11.14
2008,12,10,10.96
2008,12,11,10.78
2008,12,12,26.29
2008,12,13,14.40
2008,12,14,11.49
2008,12,15,10.62
2008,12,16,10.29
2008,12,17,10.08
2008,12,18,9.91
2008,12,19,9.74
2008,12,20,9.57
2008,12,21,9.41
2008,12,22,9.24
2008,12,23,9.08
2008,12,24,8.94
2008,12,25,8.79
2008,12,26,8.64
2008,12,27,8.49
2008,12,28,21.30
2008,12,29,14.24
2008,12,30,10.30
2008,12,31,8.82
2009,1,1,8.27
2009,1,2,8.02
2009,1,3,39.51
2009,1,4,18.78
2009,1,5,11.46
2009,1,6,9.06
2009,1,7,8.29
2009,1,8,7.99
2009,1,9,7.82
2009,1,10,7.68
2009,1,11,7.54
2009,1,12,7.42
2009,1,13,7.30
2009,1,14,7.18
2009,1,15,7.06
2009,1,16,6.92
2009,1,17,6.80
2009,1,18,6.70
2009,1,19,6.59
2009,1,20,6.47
2009,1,21,6.35
2009,1,22,6.24
2009,1,23,6.14
2009,1,24,6.05
2009,1,25,5.95
2009,1,26,5.84
2009,1,27,5.74
2009,1,28,5.65
2009,1,29,5.55
2009,1,30,5.46
2009,1,31,5.37
2009,2,1,5.28
2009,2,2,41.55
2009,2,3,13.38
2009,2,4,7.41
2009,2,5,6.03
2009,2,6,5.66
2009,2,7,5.50
2009,2,8,5.40
2009,2,9,5.30
2009,2,10,5.20
2009,2,11,5.95
2009,2,12,5.07
2009,2,13,4.97
2009,2,14,4.88
2009,2,15,4.80
2009,2,16,4.73
2009,2,17,4.64
2009,2,18,4.55
2009,2,19,4.47
2009,2,20,4.39
2009,2,21,21.75
2009,2,22,6.80
2009,2,23,27.20
2009,2,24,12.31
2009,2,25,7.00
2009,2,26,5.37
2009,2,27,4.86
2009,2,28,24.61
2009,3,1,26.34
2009,3,2,10.86
2009,3,3,6.65
2009,3,4,5.45
2009,3,5,5.07
2009,3,6,103.23
2009,3,7,138.96
2009,3,8,127.20
2009,3,9,48.67
2009,3,10,21.68
2009,3,11,13.51
2009,3,12,13.68
2009,3,13,32.24
2009,3,14,89.20
2009,3,15,155.70
2009,3,16,175.99
2009,3,17,158.77
2009,3,18,130.29
2009,3,19,215.28
2009,3,20,253.54
2009,3,21,154.90
2009,3,22,69.72
2009,3,23,80.23
2009,3,24,194.16
2009,3,25,293.53
2009,3,26,330.54
2009,3,27,347.56
2009,3,28,353.24
2009,3,29,414.32
2009,3,30,461.26
2009,3,31,467.09
2009,4,1,444.11
2009,4,2,422.04
2009,4,3,391.05
2009,4,4,375.16
2009,4,5,350.18
2009,4,6,292.62
2009,4,7,221.90
2009,4,8,150.41
2009,4,9,127.60
2009,4,10,124.12
2009,4,11,135.22
2009,4,12,131.91
2009,4,13,105.72
2009,4,14,89.76
2009,4,15,82.44
2009,4,16,79.04
2009,4,17,77.14
2009,4,18,75.70
2009,4,19,74.40
2009,4,20,73.20
2009,4,21,72.03
2009,4,22,70.86
2009,4,23,69.65
2009,4,24,68.47
2009,4,25,79.30
2009,4,26,69.23
2009,4,27,66.08
2009,4,28,69.02
2009,4,29,64.66
2009,4,30,62.49
2009,5,1,141.36
2009,5,2,232.34
2009,5,3,161.75
2009,5,4,96.21
2009,5,5,72.81
2009,5,6,64.91
2009,5,7,61.96
2009,5,8,60.43
2009,5,9,59.28
2009,5,10,58.23
2009,5,11,57.20
2009,5,12,56.22
2009,5,13,61.90
2009,5,14,65.94
2009,5,15,59.11
2009,5,16,54.82
2009,5,17,52.66
2009,5,18,51.40
2009,5,19,50.43
2009,5,20,75.53
2009,5,21,70.57
2009,5,22,55.62
2009,5,23,56.24
2009,5,24,51.60
2009,5,25,48.36
2009,5,26,46.39
2009,5,27,45.21
2009,5,28,44.30
2009,5,29,43.53
2009,5,30,42.76
2009,5,31,42.03
2009,6,1,41.33
2009,6,2,40.63
2009,6,3,39.95
2009,6,4,46.31
2009,6,5,295.74
2009,6,6,397.49
2009,6,7,361.60
2009,6,8,245.94
2009,6,9,118.04
2009,6,10,72.43
2009,6,11,61.07
2009,6,12,224.11
2009,6,13,299.96
2009,6,14,283.33
2009,6,15,189.92
2009,6,16,106.05
2009,6,17,74.05
2009,6,18,63.29
2009,6,19,59.52
2009,6,20,170.92
2009,6,21,108.65
2009,6,22,75.52
2009,6,23,62.79
2009,6,24,58.18
2009,6,25,56.22
2009,6,26,55.04
2009,6,27,54.02
2009,6,28,53.11
2009,6,29,52.20
2009,6,30,51.28
2009,7,1,50.42
2009,7,2,49.56
2009,7,3,48.70
2009,7,4,47.88
2009,7,5,47.13
2009,7,6,46.38
2009,7,7,45.62
2009,7,8,51.25
2009,7,9,45.35
2009,7,10,43.62
2009,7,11,42.65
2009,7,12,42.55
2009,7,13,41.43
2009,7,14,40.59
2009,7,15,39.91
2009,7,16,39.28
2009,7,17,38.61
2009,7,18,37.92
2009,7,19,37.28
2009,7,20,36.62
2009,7,21,35.91
2009,7,22,35.31
2009,7,23,34.73
2009,7,24,34.15
2009,7,25,33.63
2009,7,26,33.06
2009,7,27,32.49
2009,7,28,31.93
2009,7,29,31.39
2009,7,30,30.88
2009,7,31,30.36
2009,8,1,29.85
2009,8,2,29.36
2009,8,3,28.88
2009,8,4,28.36
2009,8,5,27.81
2009,8,6,27.27
2009,8,7,26.79
2009,8,8,26.36
2009,8,9,26.01
2009,8,10,25.65
2009,8,11,25.27
2009,8,12,24.85
2009,8,13,24.41
2009,8,14,23.98
2009,8,15,23.56
2009,8,16,23.15
2009,8,17,22.74
2009,8,18,22.35
2009,8,19,21.98
2009,8,20,21.67
2009,8,21,21.32
2009,8,22,20.95
2009,8,23,20.57
2009,8,24,20.18
2009,8,25,19.84
2009,8,26,19.51
2009,8,27,19.21
2009,8,28,18.91
2009,8,29,18.57
2009,8,30,18.25
2009,8,31,17.92
2009,9,1,17.60
2009,9,2,17.34
2009,9,3,17.04
2009,9,4,16.69
2009,9,5,16.40
2009,9,6,16.17
2009,9,7,15.86
2009,9,8,15.58
2009,9,9,15.32
2009,9,10,15.08
2009,9,11,14.82
2009,9,12,14.54
2009,9,13,14.34
2009,9,14,14.14
2009,9,15,13.94
2009,9,16,13.69
2009,9,17,13.43
2009,9,18,13.17
2009,9,19,12.95
2009,9,20,12.78
2009,9,21,12.62
2009,9,22,12.45
2009,9,23,12.25
2009,9,24,12.02
2009,9,25,11.81
2009,9,26,11.57
2009,9,27,11.38
2009,9,28,11.19
2009,9,29,11.04
2009,9,30,10.89
2009,10,1,10.71
2009,10,2,10.54
2009,10,3,10.37
2009,10,4,10.21
2009,10,5,10.05
2009,10,6,18.04
2009,10,7,38.26
2009,10,8,25.09
2009,10,9,15.90
2009,10,10,11.96
2009,10,11,10.49
2009,10,12,9.92
2009,10,13,9.66
2009,10,14,9.47
2009,10,15,9.30
2009,10,16,11.91
2009,10,17,11.40
2009,10,18,10.05
2009,10,19,9.21
2009,10,20,8.77
2009,10,21,8.54
2009,10,22,8.36
2009,10,23,8.19
2009,10,24,8.07
2009,10,25,7.96
2009,10,26,7.84
2009,10,27,7.71
2009,10,28,7.57
2009,10,29,7.42
2009,10,30,7.29
2009,10,31,7.17
2009,11,1,7.03
2009,11,2,6.89
2009,11,3,6.80
2009,11,4,6.71
2009,11,5,6.62
2009,11,6,6.50
2009,11,7,6.40
2009,11,8,6.69
2009,11,9,6.49
2009,11,10,28.67
2009,11,11,116.01
2009,11,12,85.78
2009,11,13,38.47
2009,11,14,18.69
2009,11,15,12.04
2009,11,16,9.97
2009,11,17,13.16
2009,11,18,11.22
2009,11,19,9.79
2009,11,20,9.09
2009,11,21,8.76
2009,11,22,8.56
2009,11,23,27.12
2009,11,24,16.95
2009,11,25,11.46
2009,11,26,133.52
2009,11,27,186.85
2009,11,28,108.82
2009,11,29,50.27
2009,11,30,26.25
2009,12,1,17.98
2009,12,2,15.34
2009,12,3,14.44
2009,12,4,14.04
2009,12,5,13.77
2009,12,6,13.53
2009,12,7,13.29
2009,12,8,13.07
2009,12,9,12.84
2009,12,10,12.62
2009,12,11,12.42
2009,12,12,224.69
2009,12,13,314.87
2009,12,14,265.20
2009,12,15,143.21
2009,12,16,60.10
2009,12,17,34.72
2009,12,18,27.25
2009,12,19,25.00
2009,12,20,44.96
2009,12,21,35.48
2009,12,22,80.90
2009,12,23,45.97
2009,12,24,31.20
2009,12,25,25.91
2009,12,26,34.82
2009,12,27,88.21
2009,12,28,121.40
2009,12,29,103.69
2009,12,30,64.54
2009,12,31,40.85
2010,1,1,30.78
2010,1,2,27.04
2010,1,3,33.23
2010,1,4,29.69
2010,1,5,26.51
2010,1,6,24.86
2010,1,7,24.02
2010,1,8,23.49
2010,1,9,23.06
2010,1,10,22.66
2010,1,11,22.28
2010,1,12,21.91
2010,1,13,21.55
2010,1,14,21.19
2010,1,15,20.84
2010,1,16,20.49
2010,1,17,20.14
2010,1,18,19.79
2010,1,19,30.63
2010,1,20,163.25
2010,1,21,174.12
2010,1,22,82.42
2010,1,23,40.52
2010,1,24,28.18
2010,1,25,37.35
2010,1,26,185.92
2010,1,27,149.33
2010,1,28,83.21
2010,1,29,47.72
2010,1,30,33.68
2010,1,31,28.81
2010,2,1,27.08
2010,2,2,26.31
2010,2,3,25.80
2010,2,4,25.34
2010,2,5,24.91
2010,2,6,24.50
2010,2,7,24.09
2010,2,8,23.68
2010,2,9,23.29
2010,2,10,22.89
2010,2,11,22.48
2010,2,12,22.66
2010,2,13,60.62
2010,2,14,34.90
2010,2,15,25.84
2010,2,16,22.67
2010,2,17,21.50
2010,2,18,20.93
2010,2,19,20.54
2010,2,20,20.19
2010,2,21,19.85
2010,2,22,19.52
2010,2,23,19.18
2010,2,24,18.85
2010,2,25,18.53
2010,2,26,18.22
2010,2,27,24.99
2010,2,28,208.74
2010,3,1,339.65
2010,3,2,316.47
2010,3,3,203.82
2010,3,4,87.37
2010,3,5,50.85
2010,3,6,37.30
2010,3,7,35.27
2010,3,8,39.05
2010,3,9,66.45
2010,3,10,57.68
2010,3,11,44.87
2010,3,12,91.79
2010,3,13,66.71
2010,3,14,50.17
2010,3,15,63.63
2010,3,16,47.14
2010,3,17,36.54
2010,3,18,112.16
2010,3,19,62.01
2010,3,20,39.86
2010,3,21,32.71
2010,3,22,31.21
2010,3,23,41.76
2010,3,24,100.31
2010,3,25,104.13
2010,3,26,61.82
2010,3,27,44.41
2010,3,28,81.54
2010,3,29,58.24
2010,3,30,64.74
2010,3,31,114.47
2010,4,1,279.65
2010,4,2,272.98
2010,4,3,228.90
2010,4,4,267.83
2010,4,5,273.61
2010,4,6,179.80
2010,4,7,103.44
2010,4,8,85.84
2010,4,9,93.46
2010,4,10,73.01
2010,4,11,57.60
2010,4,12,50.07
2010,4,13,46.82
2010,4,14,66.00
2010,4,15,105.70
2010,4,16,65.84
2010,4,17,50.97
2010,4,18,45.51
2010,4,19,43.77
2010,4,20,42.78
2010,4,21,57.87
2010,4,22,49.26
2010,4,23,43.59
2010,4,24,52.55
2010,4,25,74.69
2010,4,26,53.33
2010,4,27,43.36
2010,4,28,39.60
2010,4,29,38.06
2010,4,30,38.62
2010,5,1,79.56
2010,5,2,58.80
2010,5,3,44.62
2010,5,4,38.42
2010,5,5,43.94
2010,5,6,40.02
2010,5,7,36.33
2010,5,8,34.41
2010,5,9,33.41
2010,5,10,32.71
2010,5,11,32.11
2010,5,12,31.51
2010,5,13,30.99
2010,5,14,30.49
2010,5,15,30.01
2010,5,16,29.47
2010,5,17,28.89
2010,5,18,29.51
2010,5,19,30.70
2010,5,20,77.56
2010,5,21,46.81
2010,5,22,34.04
2010,5,23,29.69
2010,5,24,36.02
2010,5,25,28.97
2010,5,26,26.86
2010,5,27,33.21
2010,5,28,59.62
2010,5,29,44.05
2010,5,30,32.69
2010,5,31,51.42
2010,6,1,128.87
2010,6,2,71.05
2010,6,3,42.01
2010,6,4,31.01
2010,6,5,27.31
2010,6,6,26.01
2010,6,7,25.31
2010,6,8,26.98
2010,6,9,64.89
2010,6,10,40.18
2010,6,11,29.43
2010,6,12,25.50
2010,6,13,26.68
2010,6,14,24.87
2010,6,15,23.57
2010,6,16,22.84
2010,6,17,22.34
2010,6,18,21.94
2010,6,19,22.59
2010,6,20,22.27
2010,6,21,41.74
2010,6,22,42.41
2010,6,23,26.96
2010,6,24,22.11
2010,6,25,83.56
2010,6,26,154.00
2010,6,27,110.18
2010,6,28,67.02
2010,6,29,40.69
2010,6,30,33.76
2010,7,1,28.22
2010,7,2,24.97
2010,7,3,23.48
2010,7,4,22.71
2010,7,5,22.16
2010,7,6,21.72
2010,7,7,21.30
2010,7,8,20.94
2010,7,9,20.56
2010,7,10,20.25
2010,7,11,19.95
2010,7,12,19.61
2010,7,13,19.25
2010,7,14,18.90
2010,7,15,18.56
2010,7,16,18.27
2010,7,17,17.99
2010,7,18,17.70
2010,7,19,17.42
2010,7,20,17.11
2010,7,21,16.81
2010,7,22,16.47
2010,7,23,16.21
2010,7,24,15.92
2010,7,25,15.65
2010,7,26,15.42
2010,7,27,15.17
2010,7,28,14.89
2010,7,29,14.63
2010,7,30,14.35
2010,7,31,14.12
2010,8,1,13.88
2010,8,2,13.62
2010,8,3,13.40
2010,8,4,13.26
2010,8,5,13.05
2010,8,6,12.82
2010,8,7,12.61
2010,8,8,12.40
2010,8,9,12.16
2010,8,10,11.93
2010,8,11,11.63
2010,8,12,11.43
2010,8,13,11.32
2010,8,14,11.18
2010,8,15,11.00
2010,8,16,10.75
2010,8,17,10.55
2010,8,18,10.34
2010,8,19,10.16
2010,8,20,10.02
2010,8,21,9.81
2010,8,22,9.62
2010,8,23,9.49
2010,8,24,9.38
2010,8,25,9.18
2010,8,26,9.01
2010,8,27,8.85
2010,8,28,8.70
2010,8,29,8.57
2010,8,30,8.43
2010,8,31,8.25
2010,9,1,8.10
2010,9,2,7.93
2010,9,3,7.78
2010,9,4,7.68
2010,9,5,7.61
2010,9,6,7.50
2010,9,7,7.37
2010,9,8,7.22
2010,9,9,7.05
2010,9,10,6.97
2010,9,11,6.89
2010,9,12,6.80
2010,9,13,6.68
2010,9,14,6.55
2010,9,15,6.43
2010,9,16,6.33
2010,9,17,6.23
2010,9,18,6.18
2010,9,19,6.13
2010,9,20,6.01
2010,9,21,5.87
2010,9,22,5.77
2010,9,23,5.66
2010,9,24,5.53
2010,9,25,5.43
2010,9,26,5.34
2010,9,27,5.27
2010,9,28,5.18
2010,9,29,5.09
2010,9,30,5.00
2010,10,1,4.89
2010,10,2,4.79
2010,10,3,4.73
2010,10,4,4.69
2010,10,5,4.61
2010,10,6,4.53
2010,10,7,4.46
2010,10,8,4.39
2010,10,9,4.34
2010,10,10,4.28
2010,10,11,4.22
2010,10,12,4.12
2010,10,13,4.04
2010,10,14,3.96
2010,10,15,3.88
2010,10,16,3.81
2010,10,17,3.73
2010,10,18,3.66
2010,10,19,3.60
2010,10,20,3.56
2010,10,21,3.49
2010,10,22,3.41
2010,10,23,3.36
2010,10,24,3.28
2010,10,25,3.21
2010,10,26,3.21
2010,10,27,3.20
2010,10,28,68.46
2010,10,29,130.81
2010,10,30,64.17
2010,10,31,26.91
2010,11,1,13.07
2010,11,2,10.16
2010,11,3,11.28
2010,11,4,9.49
2010,11,5,7.96
2010,11,6,7.19
2010,11,7,6.83
2010,11,8,6.63
2010,11,9,6.46
2010,11,10,6.33
2010,11,11,6.23
2010,11,12,6.13
2010,11,13,6.02
2010,11,14,5.93
2010,11,15,5.86
2010,11,16,5.77
2010,11,17,5.68
2010,11,18,5.59
2010,11,19,5.50
2010,11,20,5.40
2010,11,21,5.30
2010,11,22,5.20
2010,11,23,5.10
2010,11,24,5.00
2010,11,25,4.92
2010,11,26,39.80
2010,11,27,24.30
2010,11,28,12.73
2010,11,29,28.74
2010,11,30,104.28
2010,12,1,52.08
2010,12,2,23.92
2010,12,3,49.52
2010,12,4,65.02
2010,12,5,32.29
2010,12,6,17.42
2010,12,7,119.82
2010,12,8,62.56
2010,12,9,28.54
2010,12,10,16.60
2010,12,11,13.00
2010,12,12,11.91
2010,12,13,17.62
2010,12,14,123.06
2010,12,15,189.35
2010,12,16,157.56
2010,12,17,68.94
2010,12,18,34.20
2010,12,19,22.60
2010,12,20,19.03
2010,12,21,17.88
2010,12,22,17.38
2010,12,23,17.04
2010,12,24,16.74
2010,12,25,29.98
2010,12,26,30.20
2010,12,27,21.82
2010,12,28,17.85
2010,12,29,61.75
2010,12,30,48.09
2010,12,31,32.54
2011,1,1,22.94
2011,1,2,94.40
2011,1,3,212.54
2011,1,4,294.58
2011,1,5,237.77
2011,1,6,112.42
2011,1,7,56.63
2011,1,8,36.68
2011,1,9,30.67
2011,1,10,28.29
2011,1,11,27.44
2011,1,12,29.29
2011,1,13,35.64
2011,1,14,36.61
2011,1,15,32.52
2011,1,16,73.03
2011,1,17,45.58
2011,1,18,31.82
2011,1,19,26.94
2011,1,20,25.25
2011,1,21,24.50
2011,1,22,24.00
2011,1,23,23.58
2011,1,24,23.17
2011,1,25,22.78
2011,1,26,22.39
2011,1,27,24.32
2011,1,28,22.97
2011,1,29,21.84
2011,1,30,21.15
2011,1,31,20.69
2011,2,1,20.30
2011,2,2,52.98
2011,2,3,138.88
2011,2,4,75.44
2011,2,5,41.01
2011,2,6,27.81
2011,2,7,23.43
2011,2,8,21.94
2011,2,9,58.91
2011,2,10,110.83
2011,2,11,57.49
2011,2,12,39.05
2011,2,13,27.92
2011,2,14,23.85
2011,2,15,22.38
2011,2,16,21.71
2011,2,17,21.26
2011,2,18,20.89
2011,2,19,20.54
2011,2,20,20.19
2011,2,21,19.87
2011,2,22,19.54
2011,2,23,19.21
2011,2,24,133.49
2011,2,25,123.39
2011,2,26,54.09
2011,2,27,31.16
2011,2,28,24.11
2011,3,1,21.95
2011,3,2,115.11
2011,3,3,218.49
2011,3,4,246.21
2011,3,5,274.24
2011,3,6,304.09
2011,3,7,221.49
2011,3,8,107.44
2011,3,9,96.23
2011,3,10,206.21
2011,3,11,154.23
2011,3,12,129.74
2011,3,13,215.78
2011,3,14,147.33
2011,3,15,84.19
2011,3,16,119.70
2011,3,17,159.54
2011,3,18,109.62
2011,3,19,85.13
2011,3,20,113.75
2011,3,21,149.86
2011,3,22,188.39
2011,3,23,104.11
2011,3,24,67.46
2011,3,25,54.21
2011,3,26,49.83
2011,3,27,60.24
2011,3,28,64.45
2011,3,29,55.11
2011,3,30,56.66
2011,3,31,55.32
2011,4,1,50.70
2011,4,2,47.24
2011,4,3,44.71
2011,4,4,43.08
2011,4,5,85.54
2011,4,6,126.87
2011,4,7,179.06
2011,4,8,155.63
2011,4,9,179.89
2011,4,10,160.46
2011,4,11,107.16
2011,4,12,102.04
2011,4,13,67.03
2011,4,14,53.28
2011,4,15,48.29
2011,4,16,47.26
2011,4,17,148.87
2011,4,18,158.38
2011,4,19,87.42
2011,4,20,59.31
2011,4,21,49.72
2011,4,22,46.42
2011,4,23,44.95
2011,4,24,44.04
2011,4,25,43.28
2011,4,26,42.52
2011,4,27,41.78
2011,4,28,41.03
2011,4,29,40.31
2011,4,30,39.65
2011,5,1,38.96
2011,5,2,38.32
2011,5,3,37.74
2011,5,4,37.10
2011,5,5,36.44
2011,5,6,35.77
2011,5,7,35.13
2011,5,8,34.62
2011,5,9,33.99
2011,5,10,33.46
2011,5,11,32.96
2011,5,12,32.45
2011,5,13,31.94
2011,5,14,31.39
2011,5,15,30.85
2011,5,16,30.34
2011,5,17,29.83
2011,5,18,29.31
2011,5,19,28.80
2011,5,20,28.29
2011,5,21,27.75
2011,5,22,27.30
2011,5,23,44.53
2011,5,24,91.82
2011,5,25,60.15
2011,5,26,39.41
2011,5,27,30.80
2011,5,28,27.63
2011,5,29,33.10
2011,5,30,50.05
2011,5,31,40.02
2011,6,1,31.31
2011,6,2,27.21
2011,6,3,25.52
2011,6,4,24.73
2011,6,5,24.21
2011,6,6,23.73
2011,6,7,23.28
2011,6,8,22.90
2011,6,9,22.47
2011,6,10,22.10
2011,6,11,21.76
2011,6,12,21.40
2011,6,13,21.04
2011,6,14,20.67
2011,6,15,20.24
2011,6,16,19.86
2011,6,17,19.47
2011,6,18,19.14
2011,6,19,18.75
2011,6,20,18.43
2011,6,21,18.18
2011,6,22,17.91
2011,6,23,17.61
2011,6,24,17.28
2011,6,25,17.00
2011,6,26,16.69
2011,6,27,16.31
2011,6,28,16.04
2011,6,29,15.80
2011,6,30,15.54
2011,7,1,15.27
2011,7,2,14.99
2011,7,3,14.78
2011,7,4,14.56
2011,7,5,14.27
2011,7,6,14.03
2011,7,7,13.80
2011,7,8,13.61
2011,7,9,13.37
2011,7,10,13.11
2011,7,11,12.88
2011,7,12,12.66
2011,7,13,12.45
2011,7,14,12.21
2011,7,15,11.93
2011,7,16,11.71
2011,7,17,11.48
2011,7,18,11.27
2011,7,19,11.08
2011,7,20,10.91
2011,7,21,10.68
2011,7,22,10.48
2011,7,23,10.35
2011,7,24,10.23
2011,7,25,10.06
2011,7,26,9.85
2011,7,27,9.66
2011,7,28,9.51
2011,7,29,9.42
2011,7,30,9.27
2011,7,31,9.11
2011,8,1,8.94
2011,8,2,8.77
2011,8,3,8.59
2011,8,4,8.44
2011,8,5,8.31
2011,8,6,8.22
2011,8,7,8.06
2011,8,8,7.86
2011,8,9,7.67
2011,8,10,7.58
2011,8,11,7.49
2011,8,12,7.34
2011,8,13,7.18
2011,8,14,7.06
2011,8,15,6.97
2011,8,16,6.94
2011,8,17,6.83
2011,8,18,6.68
2011,8,19,6.57
2011,8,20,6.50
2011,8,21,6.44
2011,8,22,6.34
2011,8,23,6.18
2011,8,24,6.04
2011,8,25,5.95
2011,8,26,5.86
2011,8,27,5.76
2011,8,28,5.66
2011,8,29,5.55
2011,8,30,5.45
2011,8,31,5.36
2011,9,1,28.46
2011,9,2,30.18
2011,9,3,14.22
2011,9,4,8.19
