Year,Month,Day,MIROC-ESM
1990,1,7,5.01
1990,1,8,4.93
1990,1,9,4.85
1990,1,10,4.77
1990,1,11,4.69
1990,1,12,4.61
1990,1,13,4.53
1990,1,14,4.46
1990,1,15,4.38
1990,1,16,4.31
1990,1,17,4.24
1990,1,18,4.16
1990,1,19,4.09
1990,1,20,4.02
1990,1,21,6.98
1990,1,22,3.94
1990,1,23,3.88
1990,1,24,3.81
1990,1,25,3.75
1990,1,26,3.69
1990,1,27,3.62
1990,1,28,3.56
1990,1,29,3.50
1990,1,30,3.45
1990,1,31,3.39
1990,2,1,3.33
1990,2,2,3.27
1990,2,3,3.22
1990,2,4,3.17
1990,2,5,3.11
1990,2,6,3.06
1990,2,7,3.01
1990,2,8,2.96
1990,2,9,2.91
1990,2,10,6.36
1990,2,11,2.87
1990,2,12,2.82
1990,2,13,2.77
1990,2,14,2.73
1990,2,15,2.68
1990,2,16,2.64
1990,2,17,2.59
1990,2,18,2.55
1990,2,19,2.51
1990,2,20,2.46
1990,2,21,2.42
1990,2,22,2.38
1990,2,23,2.34
1990,2,24,2.30
1990,2,25,3.23
1990,2,26,20.12
1990,2,27,16.68
1990,2,28,4.36
1990,3,1,3.00
1990,3,2,2.69
1990,3,3,2.59
1990,3,4,2.54
1990,3,5,2.50
1990,3,6,2.46
1990,3,7,2.42
1990,3,8,2.37
1990,3,9,2.34
1990,3,10,2.30
1990,3,11,2.26
1990,3,12,2.22
1990,3,13,2.18
1990,3,14,2.14
1990,3,15,2.11
1990,3,16,2.07
1990,3,17,2.04
1990,3,18,2.00
1990,3,19,1.97
1990,3,20,1.94
1990,3,21,1.90
1990,3,22,3.72
1990,3,23,4.20
1990,3,24,11.56
1990,3,25,35.89
1990,3,26,15.93
1990,3,27,4.37
1990,3,28,2.98
1990,3,29,2.69
1990,3,30,2.59
1990,3,31,20.10
1990,4,1,54.75
1990,4,2,70.09
1990,4,3,59.53
1990,4,4,43.55
1990,4,5,25.38
1990,4,6,10.52
1990,4,7,14.51
1990,4,8,7.85
1990,4,9,14.98
1990,4,10,13.35
1990,4,11,36.33
1990,4,12,22.87
1990,4,13,8.57
1990,4,14,7.21
1990,4,15,7.60
1990,4,16,6.65
1990,4,17,13.44
1990,4,18,36.53
1990,4,19,46.15
1990,4,20,48.27
1990,4,21,47.72
1990,4,22,47.04
1990,4,23,40.01
1990,4,24,36.22
1990,4,25,55.77
1990,4,26,55.24
1990,4,27,47.12
1990,4,28,41.76
1990,4,29,50.53
1990,4,30,65.15
1990,5,1,54.99
1990,5,2,34.23
1990,5,3,17.11
1990,5,4,16.72
1990,5,5,33.91
1990,5,6,29.78
1990,5,7,45.91
1990,5,8,32.88
1990,5,9,19.27
1990,5,10,20.71
1990,5,11,19.82
1990,5,12,38.34
1990,5,13,26.58
1990,5,14,19.46
1990,5,15,16.95
1990,5,16,16.31
1990,5,17,16.12
1990,5,18,15.29
1990,5,19,13.04
1990,5,20,12.81
1990,5,21,12.19
1990,5,22,12.07
1990,5,23,11.73
1990,5,24,11.38
1990,5,25,14.72
1990,5,26,12.46
1990,5,27,14.03
1990,5,28,11.60
1990,5,29,10.73
1990,5,30,16.35
1990,5,31,25.60
1990,6,1,16.77
1990,6,2,11.53
1990,6,3,10.40
1990,6,4,10.17
1990,6,5,10.40
1990,6,6,9.68
1990,6,7,12.20
1990,6,8,26.98
1990,6,9,11.75
1990,6,10,9.79
1990,6,11,31.60
1990,6,12,13.64
1990,6,13,10.06
1990,6,14,9.34
1990,6,15,20.97
1990,6,16,19.39
1990,6,17,20.04
1990,6,18,10.58
1990,6,19,9.21
1990,6,20,8.89
1990,6,21,8.71
1990,6,22,8.55
1990,6,23,8.40
1990,6,24,8.26
1990,6,25,8.13
1990,6,26,7.99
1990,6,27,7.85
1990,6,28,7.72
1990,6,29,7.59
1990,6,30,7.47
1990,7,1,7.35
1990,7,2,7.23
1990,7,3,7.11
1990,7,4,6.99
1990,7,5,6.87
1990,7,6,6.76
1990,7,7,6.65
1990,7,8,6.54
1990,7,9,6.43
1990,7,10,6.31
1990,7,11,6.21
1990,7,12,6.10
1990,7,13,6.00
1990,7,14,5.90
1990,7,15,5.80
1990,7,16,5.69
1990,7,17,5.60
1990,7,18,5.51
1990,7,19,5.42
1990,7,20,5.33
1990,7,21,5.24
1990,7,22,5.16
1990,7,23,5.07
1990,7,24,4.99
1990,7,25,4.89
1990,7,26,4.81
1990,7,27,4.73
1990,7,28,4.65
1990,7,29,4.57
1990,7,30,4.50
1990,7,31,4.42
1990,8,1,4.34
1990,8,2,4.27
1990,8,3,4.19
1990,8,4,4.12
1990,8,5,4.05
1990,8,6,3.98
1990,8,7,3.91
1990,8,8,3.85
1990,8,9,3.79
1990,8,10,3.73
1990,8,11,3.67
1990,8,12,3.61
1990,8,13,3.55
1990,8,14,3.49
1990,8,15,3.42
1990,8,16,3.37
1990,8,17,3.31
1990,8,18,3.26
1990,8,19,3.21
1990,8,20,3.15
1990,8,21,3.10
1990,8,22,3.04
1990,8,23,2.99
1990,8,24,2.95
1990,8,25,2.90
1990,8,26,2.85
1990,8,27,2.80
1990,8,28,2.76
1990,8,29,2.72
1990,8,30,2.67
1990,8,31,2.62
1990,9,1,2.58
1990,9,2,3.40
1990,9,3,4.97
1990,9,4,3.12
1990,9,5,10.43
1990,9,6,7.34
1990,9,7,3.55
1990,9,8,2.75
1990,9,9,2.56
1990,9,10,2.60
1990,9,11,19.00
1990,9,12,23.78
1990,9,13,14.07
1990,9,14,5.44
1990,9,15,9.47
1990,9,16,34.70
1990,9,17,42.71
1990,9,18,21.84
1990,9,19,8.60
1990,9,20,5.27
1990,9,21,4.49
1990,9,22,4.28
1990,9,23,4.18
1990,9,24,4.10
1990,9,25,10.54
1990,9,26,4.96
1990,9,27,4.17
1990,9,28,3.98
1990,9,29,7.12
1990,9,30,4.18
1990,10,1,3.86
1990,10,2,41.67
1990,10,3,52.29
1990,10,4,34.26
1990,10,5,10.48
1990,10,6,7.32
1990,10,7,12.13
1990,10,8,12.17
1990,10,9,10.49
1990,10,10,6.47
1990,10,11,5.50
1990,10,12,5.23
1990,10,13,12.30
1990,10,14,6.96
1990,10,15,5.47
1990,10,16,5.08
1990,10,17,5.24
1990,10,18,4.93
1990,10,19,4.78
1990,10,20,4.68
1990,10,21,4.60
1990,10,22,4.52
1990,10,23,4.45
1990,10,24,4.37
1990,10,25,4.30
1990,10,26,4.23
1990,10,27,12.70
1990,10,28,14.34
1990,10,29,12.45
1990,10,30,15.13
1990,10,31,29.34
1990,11,1,29.57
1990,11,2,8.61
1990,11,3,33.76
1990,11,4,41.40
1990,11,5,23.73
1990,11,6,8.88
1990,11,7,6.59
1990,11,8,6.09
1990,11,9,5.91
1990,11,10,5.80
1990,11,11,5.85
1990,11,12,22.77
1990,11,13,37.79
1990,11,14,13.84
1990,11,15,7.52
1990,11,16,6.41
1990,11,17,9.77
1990,11,18,8.08
1990,11,19,6.08
1990,11,20,5.86
1990,11,21,5.75
1990,11,22,5.65
1990,11,23,5.56
1990,11,24,5.47
1990,11,25,5.37
1990,11,26,5.28
1990,11,27,5.20
1990,11,28,5.11
1990,11,29,5.03
1990,11,30,4.94
1990,12,1,4.86
1990,12,2,4.78
1990,12,3,4.70
1990,12,4,4.62
1990,12,5,4.54
1990,12,6,4.46
1990,12,7,4.39
1990,12,8,4.32
1990,12,9,4.24
1990,12,10,4.17
1990,12,11,4.10
1990,12,12,4.03
1990,12,13,3.97
1990,12,14,3.90
1990,12,15,3.83
1990,12,16,3.77
1990,12,17,3.71
1990,12,18,3.65
1990,12,19,3.59
1990,12,20,3.53
1990,12,21,3.47
1990,12,22,3.41
1990,12,23,3.35
1990,12,24,3.30
1990,12,25,3.24
1990,12,26,3.19
1990,12,27,3.13
1990,12,28,3.08
1990,12,29,3.03
1990,12,30,2.98
1990,12,31,2.93
1991,1,1,2.88
1991,1,2,2.83
1991,1,3,2.79
1991,1,4,2.74
1991,1,5,2.69
1991,1,6,2.65
1991,1,7,2.60
1991,1,8,2.56
1991,1,9,2.52
1991,1,10,2.48
1991,1,11,2.43
1991,1,12,2.39
1991,1,13,2.35
1991,1,14,2.31
1991,1,15,2.27
1991,1,16,2.23
1991,1,17,2.20
1991,1,18,2.16
1991,1,19,2.12
1991,1,20,11.46
1991,1,21,3.95
1991,1,22,2.64
1991,1,23,2.27
1991,1,24,2.15
1991,1,25,2.10
1991,1,26,2.07
1991,1,27,2.03
1991,1,28,2.00
1991,1,29,1.96
1991,1,30,1.93
1991,1,31,1.90
1991,2,1,1.86
1991,2,2,1.83
1991,2,3,1.80
1991,2,4,1.77
1991,2,5,1.74
1991,2,6,1.71
1991,2,7,1.68
1991,2,8,1.66
1991,2,9,1.63
1991,2,10,1.60
1991,2,11,1.57
1991,2,12,1.55
1991,2,13,1.52
1991,2,14,1.50
1991,2,15,1.47
1991,2,16,1.45
1991,2,17,1.42
1991,2,18,1.40
1991,2,19,1.38
1991,2,20,1.35
1991,2,21,1.33
1991,2,22,15.86
1991,2,23,16.27
1991,2,24,3.42
1991,2,25,8.63
1991,2,26,17.37
1991,2,27,44.39
1991,2,28,30.07
1991,3,1,8.58
1991,3,2,5.15
1991,3,3,18.76
1991,3,4,26.98
1991,3,5,10.85
1991,3,6,4.92
1991,3,7,3.90
1991,3,8,3.63
1991,3,9,3.53
1991,3,10,3.46
1991,3,11,3.40
1991,3,12,3.34
1991,3,13,3.29
1991,3,14,3.23
1991,3,15,3.18
1991,3,16,3.13
1991,3,17,3.08
1991,3,18,3.02
1991,3,19,2.97
1991,3,20,2.92
1991,3,21,2.87
1991,3,22,2.82
1991,3,23,2.77
1991,3,24,30.47
1991,3,25,18.93
1991,3,26,6.34
1991,3,27,9.97
1991,3,28,5.75
1991,3,29,24.65
1991,3,30,58.00
1991,3,31,47.40
1991,4,1,22.89
1991,4,2,8.75
1991,4,3,7.43
1991,4,4,23.94
1991,4,5,30.11
1991,4,6,38.82
1991,4,7,48.75
1991,4,8,51.28
1991,4,9,52.54
1991,4,10,53.32
1991,4,11,51.44
1991,4,12,29.11
1991,4,13,12.32
1991,4,14,22.71
1991,4,15,32.97
1991,4,16,34.19
1991,4,17,49.93
1991,4,18,60.75
1991,4,19,60.04
1991,4,20,72.45
1991,4,21,80.94
1991,4,22,68.60
1991,4,23,47.11
1991,4,24,35.04
1991,4,25,41.99
1991,4,26,48.46
1991,4,27,57.24
1991,4,28,59.23
1991,4,29,60.36
1991,4,30,58.90
1991,5,1,67.22
1991,5,2,60.51
1991,5,3,50.96
1991,5,4,46.68
1991,5,5,46.58
1991,5,6,37.55
1991,5,7,28.00
1991,5,8,25.78
1991,5,9,20.48
1991,5,10,22.01
1991,5,11,25.94
1991,5,12,37.33
1991,5,13,44.24
1991,5,14,48.55
1991,5,15,34.92
1991,5,16,31.81
1991,5,17,26.00
1991,5,18,21.44
1991,5,19,27.30
1991,5,20,18.56
1991,5,21,16.91
1991,5,22,16.38
1991,5,23,16.06
1991,5,24,15.79
1991,5,25,15.52
1991,5,26,15.27
1991,5,27,15.01
1991,5,28,14.76
1991,5,29,14.52
1991,5,30,14.28
1991,5,31,14.03
1991,6,1,13.80
1991,6,2,13.56
1991,6,3,15.59
1991,6,4,17.95
1991,6,5,13.80
1991,6,6,12.93
1991,6,7,12.60
1991,6,8,13.91
1991,6,9,15.83
1991,6,10,12.60
1991,6,11,27.65
1991,6,12,60.09
1991,6,13,60.28
1991,6,14,57.57
1991,6,15,54.35
1991,6,16,43.10
1991,6,17,20.75
1991,6,18,15.17
1991,6,19,14.03
1991,6,20,13.63
1991,6,21,13.36
1991,6,22,13.13
1991,6,23,12.91
1991,6,24,12.70
1991,6,25,12.49
1991,6,26,12.28
1991,6,27,12.08
1991,6,28,11.88
1991,6,29,11.67
1991,6,30,11.48
1991,7,1,11.28
1991,7,2,11.10
1991,7,3,10.92
1991,7,4,10.74
1991,7,5,10.56
1991,7,6,10.38
1991,7,7,10.21
1991,7,8,10.03
1991,7,9,10.52
1991,7,10,9.83
1991,7,11,9.57
1991,7,12,9.40
1991,7,13,9.24
1991,7,14,9.08
1991,7,15,8.93
1991,7,16,8.78
1991,7,17,8.63
1991,7,18,8.48
1991,7,19,8.34
1991,7,20,8.20
1991,7,21,8.07
1991,7,22,7.93
1991,7,23,9.53
1991,7,24,8.02
1991,7,25,7.63
1991,7,26,7.46
1991,7,27,7.85
1991,7,28,7.28
1991,7,29,7.09
1991,7,30,6.96
1991,7,31,6.84
1991,8,1,6.72
1991,8,2,6.61
1991,8,3,6.51
1991,8,4,6.40
1991,8,5,6.29
1991,8,6,15.05
1991,8,7,7.81
1991,8,8,6.97
1991,8,9,6.18
1991,8,10,5.97
1991,8,11,5.87
1991,8,12,5.76
1991,8,13,7.30
1991,8,14,5.99
1991,8,15,8.33
1991,8,16,5.91
1991,8,17,5.46
1991,8,18,5.31
1991,8,19,5.20
1991,8,20,5.11
1991,8,21,5.02
1991,8,22,4.93
1991,8,23,4.85
1991,8,24,4.77
1991,8,25,4.70
1991,8,26,4.62
1991,8,27,4.53
1991,8,28,4.46
1991,8,29,4.39
1991,8,30,4.31
1991,8,31,4.23
1991,9,1,30.41
1991,9,2,50.48
1991,9,3,33.59
1991,9,4,13.61
1991,9,5,7.12
1991,9,6,5.80
1991,9,7,5.48
1991,9,8,5.35
1991,9,9,5.25
1991,9,10,5.44
1991,9,11,5.12
1991,9,12,5.00
1991,9,13,4.91
1991,9,14,4.83
1991,9,15,4.75
1991,9,16,4.67
1991,9,17,4.59
1991,9,18,4.51
1991,9,19,4.43
1991,9,20,7.26
1991,9,21,42.35
1991,9,22,32.60
1991,9,23,9.99
1991,9,24,6.07
1991,9,25,5.30
1991,9,26,43.44
1991,9,27,51.69
1991,9,28,38.08
1991,9,29,12.82
1991,9,30,7.86
1991,10,1,6.78
1991,10,2,6.48
1991,10,3,6.34
1991,10,4,6.23
1991,10,5,6.12
1991,10,6,6.02
1991,10,7,14.05
1991,10,8,52.69
1991,10,9,61.18
1991,10,10,55.09
1991,10,11,32.61
1991,10,12,12.86
1991,10,13,9.09
1991,10,14,8.23
1991,10,15,7.96
1991,10,16,7.80
1991,10,17,7.66
1991,10,18,7.54
1991,10,19,7.41
1991,10,20,7.29
1991,10,21,7.23
1991,10,22,7.06
1991,10,23,6.93
1991,10,24,9.69
1991,10,25,9.69
1991,10,26,7.34
1991,10,27,6.72
1991,10,28,6.50
1991,10,29,6.37
1991,10,30,6.25
1991,10,31,49.19
1991,11,1,58.35
1991,11,2,41.07
1991,11,3,17.40
1991,11,4,15.57
1991,11,5,12.43
1991,11,6,10.99
1991,11,7,45.07
1991,11,8,62.90
1991,11,9,68.97
1991,11,10,52.71
1991,11,11,26.93
1991,11,12,17.83
1991,11,13,42.88
1991,11,14,28.47
1991,11,15,12.75
1991,11,16,10.95
1991,11,17,10.49
1991,11,18,10.27
1991,11,19,10.52
1991,11,20,10.07
1991,11,21,9.80
1991,11,22,9.61
1991,11,23,9.44
1991,11,24,9.28
1991,11,25,9.13
1991,11,26,8.97
1991,11,27,8.82
1991,11,28,8.67
1991,11,29,8.53
1991,11,30,27.60
1991,12,1,48.99
1991,12,2,28.14
1991,12,3,12.62
1991,12,4,11.40
1991,12,5,10.49
1991,12,6,9.34
1991,12,7,8.85
1991,12,8,8.62
1991,12,9,8.45
1991,12,10,8.31
1991,12,11,54.66
1991,12,12,52.29
1991,12,13,28.10
1991,12,14,12.93
1991,12,15,9.70
1991,12,16,9.27
1991,12,17,9.06
1991,12,18,8.90
1991,12,19,8.75
1991,12,20,8.60
1991,12,21,25.08
1991,12,22,45.05
1991,12,23,22.89
1991,12,24,11.29
1991,12,25,9.42
1991,12,26,8.93
1991,12,27,8.83
1991,12,28,8.59
1991,12,29,8.42
1991,12,30,8.27
1991,12,31,8.54
1992,1,1,8.37
1992,1,2,7.98
1992,1,3,7.77
1992,1,4,7.62
1992,1,5,7.49
1992,1,6,7.37
1992,1,7,7.24
1992,1,8,7.12
1992,1,9,7.00
1992,1,10,6.88
1992,1,11,6.77
1992,1,12,6.65
1992,1,13,6.54
1992,1,14,6.43
1992,1,15,14.47
1992,1,16,45.57
1992,1,17,40.38
1992,1,18,16.83
1992,1,19,13.81
1992,1,20,8.32
1992,1,21,7.40
1992,1,22,7.12
1992,1,23,6.98
1992,1,24,6.86
1992,1,25,6.74
1992,1,26,6.63
1992,1,27,6.52
1992,1,28,6.41
1992,1,29,6.30
1992,1,30,6.20
1992,1,31,6.09
1992,2,1,5.99
1992,2,2,5.89
1992,2,3,5.79
1992,2,4,5.69
1992,2,5,5.60
1992,2,6,5.51
1992,2,7,5.42
1992,2,8,5.32
1992,2,9,5.23
1992,2,10,5.14
1992,2,11,5.06
1992,2,12,4.98
1992,2,13,4.89
1992,2,14,4.81
1992,2,15,4.73
1992,2,16,4.65
1992,2,17,4.57
1992,2,18,5.47
1992,2,19,4.43
1992,2,20,4.63
1992,2,21,4.29
1992,2,22,4.22
1992,2,23,14.80
1992,2,24,31.19
1992,2,25,38.91
1992,2,26,23.51
1992,2,27,36.13
1992,2,28,47.73
1992,2,29,50.31
1992,3,1,40.47
1992,3,2,25.22
1992,3,3,15.60
1992,3,4,8.44
1992,3,5,7.54
1992,3,6,7.28
1992,3,7,7.89
1992,3,8,7.02
1992,3,9,8.28
1992,3,10,11.45
1992,3,11,12.11
1992,3,12,6.94
1992,3,13,6.67
1992,3,14,6.53
1992,3,15,6.42
1992,3,16,6.31
1992,3,17,6.21
1992,3,18,6.10
1992,3,19,6.00
1992,3,20,5.90
1992,3,21,5.80
1992,3,22,5.71
1992,3,23,5.61
1992,3,24,5.51
1992,3,25,5.55
1992,3,26,22.19
1992,3,27,7.91
1992,3,28,5.96
1992,3,29,5.48
1992,3,30,5.31
1992,3,31,6.42
1992,4,1,5.23
1992,4,2,5.06
1992,4,3,4.97
1992,4,4,4.88
1992,4,5,4.80
1992,4,6,4.72
1992,4,7,6.32
1992,4,8,4.84
1992,4,9,4.57
1992,4,10,13.57
1992,4,11,39.93
1992,4,12,66.62
1992,4,13,71.53
1992,4,14,57.38
1992,4,15,38.36
1992,4,16,34.71
1992,4,17,38.56
1992,4,18,53.46
1992,4,19,54.56
1992,4,20,47.72
1992,4,21,42.71
1992,4,22,22.51
1992,4,23,13.15
1992,4,24,20.31
1992,4,25,30.09
1992,4,26,41.86
1992,4,27,22.07
1992,4,28,19.97
1992,4,29,22.95
1992,4,30,36.41
1992,5,1,16.04
1992,5,2,15.45
1992,5,3,34.37
1992,5,4,22.34
1992,5,5,12.94
1992,5,6,23.38
1992,5,7,52.69
1992,5,8,58.19
1992,5,9,43.93
1992,5,10,23.20
1992,5,11,24.32
1992,5,12,14.80
1992,5,13,12.50
1992,5,14,11.92
1992,5,15,11.65
1992,5,16,11.44
1992,5,17,13.19
1992,5,18,11.41
1992,5,19,10.96
1992,5,20,10.73
1992,5,21,10.55
1992,5,22,12.27
1992,5,23,10.57
1992,5,24,10.13
1992,5,25,37.48
1992,5,26,23.75
1992,5,27,12.24
1992,5,28,10.42
1992,5,29,9.98
1992,5,30,9.76
1992,5,31,11.05
1992,6,1,22.82
1992,6,2,15.15
1992,6,3,10.50
1992,6,4,9.51
1992,6,5,9.19
1992,6,6,9.00
1992,6,7,8.85
1992,6,8,8.70
1992,6,9,8.54
1992,6,10,8.39
1992,6,11,8.24
1992,6,12,8.10
1992,6,13,7.97
1992,6,14,10.15
1992,6,15,34.96
1992,6,16,45.91
1992,6,17,26.74
1992,6,18,11.74
1992,6,19,20.82
1992,6,20,42.87
1992,6,21,37.94
1992,6,22,14.78
1992,6,23,10.26
1992,6,24,35.36
1992,6,25,21.55
1992,6,26,11.13
1992,6,27,9.61
1992,6,28,9.22
1992,6,29,9.02
1992,6,30,22.51
1992,7,1,12.74
1992,7,2,9.11
1992,7,3,8.74
1992,7,4,8.56
1992,7,5,8.41
1992,7,6,8.27
1992,7,7,8.13
1992,7,8,8.00
1992,7,9,9.70
1992,7,10,8.03
1992,7,11,7.68
1992,7,12,10.49
1992,7,13,21.45
1992,7,14,11.97
1992,7,15,19.16
1992,7,16,31.08
1992,7,17,17.98
1992,7,18,9.41
1992,7,19,8.01
1992,7,20,7.65
1992,7,21,7.49
1992,7,22,7.35
1992,7,23,7.22
1992,7,24,7.09
1992,7,25,6.97
1992,7,26,6.86
1992,7,27,6.75
1992,7,28,6.64
1992,7,29,6.53
1992,7,30,6.42
1992,7,31,6.32
1992,8,1,6.21
1992,8,2,6.10
1992,8,3,5.99
1992,8,4,5.88
1992,8,5,5.78
1992,8,6,5.69
1992,8,7,5.61
1992,8,8,5.52
1992,8,9,5.42
1992,8,10,5.33
1992,8,11,5.23
1992,8,12,5.14
1992,8,13,5.06
1992,8,14,4.97
1992,8,15,4.89
1992,8,16,4.82
1992,8,17,4.74
1992,8,18,4.65
1992,8,19,4.57
1992,8,20,4.50
1992,8,21,4.42
1992,8,22,4.35
1992,8,23,4.28
1992,8,24,10.60
1992,8,25,40.58
1992,8,26,44.30
1992,8,27,36.68
1992,8,28,39.41
1992,8,29,14.79
1992,8,30,7.29
1992,8,31,6.30
1992,9,1,6.04
1992,9,2,32.25
1992,9,3,30.46
1992,9,4,10.31
1992,9,5,7.19
1992,9,6,6.51
1992,9,7,36.69
1992,9,8,29.76
1992,9,9,24.87
1992,9,10,22.64
1992,9,11,16.37
1992,9,12,18.73
1992,9,13,8.46
1992,9,14,7.40
1992,9,15,7.12
1992,9,16,6.98
1992,9,17,6.86
1992,9,18,6.75
1992,9,19,6.63
1992,9,20,6.52
1992,9,21,6.41
1992,9,22,6.30
1992,9,23,6.19
1992,9,24,6.09
1992,9,25,5.99
1992,9,26,5.90
1992,9,27,5.80
1992,9,28,5.70
1992,9,29,5.61
1992,9,30,5.51
1992,10,1,5.42
1992,10,2,5.33
1992,10,3,5.97
1992,10,4,5.26
1992,10,5,6.31
1992,10,6,6.95
1992,10,7,5.40
1992,10,8,4.98
1992,10,9,4.83
1992,10,10,4.73
1992,10,11,4.65
1992,10,12,4.57
1992,10,13,4.49
1992,10,14,6.50
1992,10,15,32.92
1992,10,16,19.42
1992,10,17,8.67
1992,10,18,6.40
1992,10,19,5.62
1992,10,20,10.36
1992,10,21,24.85
1992,10,22,8.74
1992,10,23,5.75
1992,10,24,5.08
1992,10,25,4.89
1992,10,26,4.78
1992,10,27,4.70
1992,10,28,27.80
1992,10,29,8.97
1992,10,30,5.78
1992,10,31,5.01
1992,11,1,4.79
1992,11,2,4.69
1992,11,3,5.37
1992,11,4,4.54
1992,11,5,4.46
1992,11,6,4.38
1992,11,7,4.31
1992,11,8,4.24
1992,11,9,4.17
1992,11,10,4.10
1992,11,11,7.27
1992,11,12,12.58
1992,11,13,5.05
1992,11,14,4.21
1992,11,15,6.04
1992,11,16,42.52
1992,11,17,36.52
1992,11,18,11.72
1992,11,19,6.47
1992,11,20,5.21
1992,11,21,4.88
1992,11,22,4.75
1992,11,23,4.66
1992,11,24,4.59
1992,11,25,4.51
1992,11,26,4.43
1992,11,27,4.36
1992,11,28,4.28
1992,11,29,8.97
1992,11,30,46.93
1992,12,1,47.59
1992,12,2,23.41
1992,12,3,7.74
1992,12,4,5.93
1992,12,5,5.54
1992,12,6,5.40
1992,12,7,5.30
1992,12,8,5.21
1992,12,9,5.12
1992,12,10,5.04
1992,12,11,4.96
1992,12,12,4.87
1992,12,13,4.94
1992,12,14,4.71
1992,12,15,4.64
1992,12,16,4.56
1992,12,17,4.48
1992,12,18,4.41
1992,12,19,4.33
1992,12,20,4.26
1992,12,21,4.19
1992,12,22,4.12
1992,12,23,4.41
1992,12,24,3.99
1992,12,25,3.92
1992,12,26,3.85
1992,12,27,3.79
1992,12,28,3.73
1992,12,29,3.66
1992,12,30,4.64
1992,12,31,6.30
1993,1,1,7.14
1993,1,2,3.91
1993,1,3,3.95
1993,1,4,3.66
1993,1,5,3.43
1993,1,6,3.34
1993,1,7,3.64
1993,1,8,12.12
1993,1,9,5.29
1993,1,10,3.72
1993,1,11,3.75
1993,1,12,3.22
1993,1,13,3.15
1993,1,14,3.09
1993,1,15,3.04
1993,1,16,2.99
1993,1,17,2.94
1993,1,18,2.89
1993,1,19,2.84
1993,1,20,2.80
1993,1,21,2.75
1993,1,22,2.70
1993,1,23,2.66
1993,1,24,2.61
1993,1,25,2.57
1993,1,26,2.53
1993,1,27,2.49
1993,1,28,2.44
1993,1,29,2.40
1993,1,30,2.36
1993,1,31,2.32
1993,2,1,2.28
1993,2,2,2.25
1993,2,3,2.21
1993,2,4,2.17
1993,2,5,2.19
1993,2,6,5.55
1993,2,7,2.59
1993,2,8,2.20
1993,2,9,2.08
1993,2,10,2.03
1993,2,11,1.99
1993,2,12,1.96
1993,2,13,1.93
1993,2,14,1.89
1993,2,15,1.86
1993,2,16,1.83
1993,2,17,1.80
1993,2,18,1.77
1993,2,19,1.74
1993,2,20,1.71
1993,2,21,1.68
1993,2,22,1.65
1993,2,23,1.63
1993,2,24,1.60
1993,2,25,1.57
1993,2,26,1.54
1993,2,27,1.52
1993,2,28,1.49
1993,3,1,1.47
1993,3,2,1.44
1993,3,3,1.42
1993,3,4,1.40
1993,3,5,1.37
1993,3,6,1.35
1993,3,7,1.33
1993,3,8,1.30
1993,3,9,1.28
1993,3,10,1.26
1993,3,11,1.24
1993,3,12,1.22
1993,3,13,1.20
1993,3,14,1.17
1993,3,15,1.61
1993,3,16,11.19
1993,3,17,20.38
1993,3,18,44.29
1993,3,19,56.58
1993,3,20,61.81
1993,3,21,48.88
1993,3,22,21.75
1993,3,23,7.73
1993,3,24,5.32
1993,3,25,4.78
1993,3,26,4.62
1993,3,27,4.52
1993,3,28,4.44
1993,3,29,11.01
1993,3,30,44.35
1993,3,31,44.69
1993,4,1,21.24
1993,4,2,8.41
1993,4,3,6.17
1993,4,4,5.65
1993,4,5,18.25
1993,4,6,18.34
1993,4,7,7.61
1993,4,8,7.55
1993,4,9,5.93
1993,4,10,34.84
1993,4,11,40.58
1993,4,12,43.23
1993,4,13,46.77
1993,4,14,53.91
1993,4,15,39.79
1993,4,16,16.38
1993,4,17,30.20
1993,4,18,43.26
1993,4,19,38.31
1993,4,20,35.76
1993,4,21,21.52
1993,4,22,23.52
1993,4,23,39.28
1993,4,24,45.75
1993,4,25,46.99
1993,4,26,33.18
1993,4,27,49.07
1993,4,28,34.96
1993,4,29,20.26
1993,4,30,23.44
1993,5,1,13.26
1993,5,2,11.68
1993,5,3,40.48
1993,5,4,51.84
1993,5,5,47.74
1993,5,6,27.14
1993,5,7,18.28
1993,5,8,21.15
1993,5,9,20.63
1993,5,10,19.14
1993,5,11,13.46
1993,5,12,17.01
1993,5,13,28.72
1993,5,14,29.24
1993,5,15,31.99
1993,5,16,24.90
1993,5,17,23.26
1993,5,18,21.80
1993,5,19,25.18
1993,5,20,22.82
1993,5,21,19.76
1993,5,22,58.60
1993,5,23,59.61
1993,5,24,37.81
1993,5,25,18.65
1993,5,26,15.88
1993,5,27,40.39
1993,5,28,28.58
1993,5,29,21.89
1993,5,30,23.55
1993,5,31,14.67
1993,6,1,13.07
1993,6,2,12.60
1993,6,3,12.35
1993,6,4,12.14
1993,6,5,13.71
1993,6,6,20.25
1993,6,7,15.20
1993,6,8,12.18
1993,6,9,11.48
1993,6,10,11.37
1993,6,11,11.02
1993,6,12,10.81
1993,6,13,10.62
1993,6,14,10.43
1993,6,15,10.26
1993,6,16,10.10
1993,6,17,9.93
1993,6,18,9.77
1993,6,19,9.61
1993,6,20,9.44
1993,6,21,9.28
1993,6,22,9.11
1993,6,23,8.97
1993,6,24,8.83
1993,6,25,14.24
1993,6,26,17.03
1993,6,27,10.41
1993,6,28,8.86
1993,6,29,8.42
1993,6,30,10.68
